ID;Lat;Lon;Year;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec
LUANDA ;-8.85;13.233;1981;38.81061172;33.87874985;67.75662994;58.99042511;4.905425549;0.92372632;0.647038758;1.018193841;5.020815849;36.86442566;37.29653931;63.14805984
LUANDA ;-8.85;13.233;1982;16.07672691;42.63502502;106.2211151;55.12532806;3.20088625;0.770932078;0.539519966;1.266531944;4.120061398;65.10675049;16.66576576;25.04804611
LUANDA ;-8.85;13.233;1983;79.40439606;54.53218079;97.31114197;29.82123566;4.656281948;0.7746104;0.573997855;1.266610265;4.111235142;27.81811523;40.24731827;7.13026619
LUANDA ;-8.85;13.233;1984;71.48606873;112.1048126;206.4389954;135.1517181;14.04974842;0.626158834;0.525913954;1.036058068;4.17970562;64.92304993;31.16405487;11.2447958
LUANDA ;-8.85;13.233;1985;27.78829193;46.09113312;144.7610016;95.82629395;42.9980011;0.875868857;0.63386941;1.34442997;5.10229969;62.50415039;25.6022644;28.25452232
LUANDA ;-8.85;13.233;1986;52.5321579;131.1252899;116.1779938;151.0590057;3.453433752;0.777204037;0.57280314;1.262852311;3.83818531;24.43897629;19.28409195;25.19077873
LUANDA ;-8.85;13.233;1987;5.820662498;24.08762169;154.9443207;76.11421204;5.356531143;0.759876966;0.580293238;1.280956388;4.580735207;43.90876007;34.33585358;35.20833206
LUANDA ;-8.85;13.233;1988;45.00397491;92.91989899;74.42914581;100.3451843;12.03657627;0.782913923;0.584753811;1.205189466;3.738332748;27.35836029;51.02334595;41.64196014
LUANDA ;-8.85;13.233;1989;10.74136734;23.23068237;102.6459808;92.42609406;23.80729866;0.77583003;0.574433744;1.258366346;4.065386295;24.94445038;13.08451557;11.25487709
LUANDA ;-8.85;13.233;1990;33.33173752;88.0309906;129.2198181;36.37128067;19.81311798;0.875868022;0.63386941;1.40400064;5.418710232;72.77674866;50.77696991;32.84123993
LUANDA ;-8.85;13.233;1991;42.94565201;27.30154419;111.9061584;192.4845581;4.717738152;0.875868022;0.63386941;1.421480775;5.410193443;58.07791138;12.2362833;15.51226997
LUANDA ;-8.85;13.233;1992;44.18463898;81.01478577;44.78061295;65.57985687;6.525868416;0.875868022;0.652672052;1.423046708;5.418710232;58.44317245;43.25775528;22.28651237
LUANDA ;-8.85;13.233;1993;40.3791008;48.29139709;74.48021698;208.2216492;21.10858727;0.874043465;0.657885075;1.396840096;8.294663429;78.98377991;48.97956848;61.3371048
LUANDA ;-8.85;13.233;1994;20.58338928;21.42608452;137.0380859;162.1224976;4.944342136;0.875868022;0.63386941;1.423046708;8.644519806;115.3587341;85.72176361;116.5488892
LUANDA ;-8.85;13.233;1995;75.74455261;55.5201416;151.1934204;164.1091309;4.481769085;0.875868022;0.63386941;1.444437265;5.418710232;58.63647461;26.35181046;28.51528931
LUANDA ;-8.85;13.233;1996;26.98640442;109.2281342;141.6952972;135.1485291;7.14464283;0.875868022;0.63386941;1.4126755;5.418710232;58.63647461;6.467801094;32.79843521
LUANDA ;-8.85;13.233;1997;22.61548615;44.54071045;160.0231781;97.2104187;16.69737244;0.875868022;0.63386941;1.420117497;5.418710232;98.87786102;44.3471756;65.92417145
LUANDA ;-8.85;13.233;1998;16.77872467;45.47786713;154.9750061;83.22220612;5.097054005;0.874054968;0.63386941;1.423046708;5.418710232;81.5732193;59.23294067;23.55898857
LUANDA ;-8.85;13.233;1999;55.07963562;113.9206848;92.45835876;170.348999;41.83495331;0.875868022;0.63386941;1.423046708;5.418710232;58.63647461;49.4828186;61.96462631
LUANDA ;-8.85;13.233;2000;51.97237778;63.30666351;86.52169037;169.028595;21.84647179;0.747435749;0.63386941;1.248272896;3.432121277;50.09745026;8.958110809;34.33703232
LUANDA ;-8.85;13.233;2001;16.92417336;116.3034439;108.0244293;197.4286041;6.460597038;0.747435749;0.63386941;1.102330685;3.432121277;39.08555603;19.74171638;19.6396904
LUANDA ;-8.85;13.233;2002;34.57487106;52.76363754;122.694191;172.895874;7.35169363;0.747435749;0.63386941;1.102330685;9.404092789;52.41117096;20.69459152;57.00114822
LUANDA ;-8.85;13.233;2003;50.62010956;72.26477051;53.74531555;96.66737366;4.09155035;0.747435749;0.63386941;1.043135643;6.105383396;58.62582397;66.0088501;62.26924896
LUANDA ;-8.85;13.233;2004;110.9757614;33.39902115;35.21970749;37.99850845;4.100752831;0.672119141;0.63386941;1.038445711;2.672505379;88.31507111;70.34844971;27.46146011
LUANDA ;-8.85;13.233;2005;92.7337265;123.6670151;96.07041168;23.23168564;2.620090485;0.66733712;0.569830954;1.131831169;3.432121277;63.921875;19.98089981;51.04626083
LUANDA ;-8.85;13.233;2006;27.01412964;38.8814888;84.03927612;131.2377014;5.279254913;0.747435749;0.63386941;1.102330685;6.090438843;79.87355042;68.50532532;39.42506027
LUANDA ;-8.85;13.233;2007;61.98003769;73.09765625;133.1999664;281.7913208;11.71689987;0.747435749;0.63386941;1.102330685;6.087086678;60.35326385;74.02129364;43.71759415
LUANDA ;-8.85;13.233;2008;23.57910156;69.26359558;105.5673218;200.2456055;7.643006802;0.747435749;0.63386941;1.246321559;3.432121277;57.46609116;12.94342804;42.34963226
LUANDA ;-8.85;13.233;2009;78.05392456;66.90966797;107.8839264;141.9651794;11.89921188;0.747435749;0.63386941;1.102330685;3.432121277;79.06017303;24.00609207;45.05690765
LUANDA ;-8.85;13.233;2010;46.15515518;83.78247833;75.11076355;53.35519409;15.92539215;0.747435749;0.63386941;1.332187653;3.432121277;98.40002441;54.13062286;57.327034
LUANDA ;-8.85;13.233;2011;120.7571487;116.8812485;88.81373596;283.3335571;8.104361534;0.747435749;0.63386941;1.248272896;3.432121277;97.6609726;19.48368645;30.89241791
LUANDA ;-8.85;13.233;2012;6.797025681;17.79217529;64.18392944;73.85020447;4.223417759;0.747435749;0.63386941;1.102330685;3.432121277;95.71704102;49.76803589;27.3546524
LUANDA ;-8.85;13.233;2013;31.58948517;69.51869965;91.90325928;57.44684982;3.112597466;0.719313264;0.580860853;1.112874985;9.031525612;107.720459;35.07375336;38.81050873
LUANDA ;-8.85;13.233;2014;40.35494232;35.535923;46.97651672;148.0285797;22.61518669;0.732901156;0.591239512;1.111680627;4.28503561;32.50309372;19.63809013;27.9491024
LUANDA ;-8.85;13.233;2015;11.59618568;78.92041779;239.7036743;42.70849609;4.466316223;0.807427645;0.649857163;1.3724823;3.238475323;26.17472267;55.76382065;44.09983063
LUANDA ;-8.85;13.233;2016;72.13743591;178.1871643;74.64362335;98.89053345;2.29896307;0.989461303;0.583929598;1.155126452;2.909056664;46.08149719;28.12094116;26.62946129
LUANDA ;-8.85;13.233;2017;14.22328377;31.20864487;71.514328;88.47186279;16.46576691;0.692583084;0.591494918;1.060637951;5.202504158;56.28552628;46.30422974;13.02615929
LUANDA ;-8.85;13.233;2018;49.83168793;141.6660156;18.6446228;97.28276062;4.150027275;0.72656852;0.590661883;1.101767898;3.262874126;44.74684143;15.33478546;28.989645
LUANDA ;-8.85;13.233;2019;22.22566986;60.53359222;115.1918182;21.07554626;21.89276505;0.718414605;0.587294221;1.143594384;3.429927349;267.1166687;46.93623352;27.06344223
LUANDA ;-8.85;13.233;2020;66.6;94.8;29.6;68.9;1.1;0.7;0.4;0.0;0.0;118.3;34.1;20.1
LUANDA ;-8.85;13.233;2021;28.3;58.9;88.0;167.5;38.5;0.0;0.0;0.0;3.9;74.6;50.1;69.4
LUANDA ;-8.85;13.233;2022;26.6;26.4;65.8;148.8;0.0;0.0;0.0;0.0;4.3;45.2;26.4;40.3
LUANDA ;-8.85;13.233;2023;70.2;63.3;65.8;183.8;26.2;0.0;0.0;0.0;0.0;36.9;86.4;75.0
LUANDA ;-8.85;13.233;2024;27.4;137.9;153.8;73.4;0.5;0.0;;;;;;
LUBANGO (SA DA BAND ;-14.933;13.567;1981;88.07643127;52.26179123;74.56277466;14.88323021;3.426518917;0.317076206;0.051795211;0.911159873;2.635019779;64.43450928;25.44933701;49.69923782
LUBANGO (SA DA BAND ;-14.933;13.567;1982;125.4727249;179.4138794;275.4966736;75.31601715;4.636832237;0.333686501;0.05644501;0.768550158;2.406479359;33.94949341;120.3191071;102.1713867
LUBANGO (SA DA BAND ;-14.933;13.567;1983;186.4055023;100.3389282;91.83042908;32.46369934;3.491872787;0.333686173;0.056781802;0.768550634;2.127546549;62.66625214;93.95291138;97.49415588
LUBANGO (SA DA BAND ;-14.933;13.567;1984;130.8032227;146.13797;215.9081879;78.85022736;8.024553299;0.317078173;0.052132525;0.837411046;5.252101421;100.385849;186.5302124;58.12046051
LUBANGO (SA DA BAND ;-14.933;13.567;1985;64.99953461;162.028656;182.2560272;91.34468079;5.937240601;0.333686471;0.057040375;0.781685174;2.027744055;66.07949829;98.57984924;41.06322479
LUBANGO (SA DA BAND ;-14.933;13.567;1986;107.0876465;104.4297791;363.5474854;50.4078331;3.108746052;0.333686173;0.05704036;0.768551111;1.891201258;23.44989967;118.6023865;84.61416626
LUBANGO (SA DA BAND ;-14.933;13.567;1987;57.31100082;123.731369;108.5257187;55.50557709;3.144126892;0.330239892;0.057509381;0.768550992;2.868965626;49.71351624;108.9121246;34.32313156
LUBANGO (SA DA BAND ;-14.933;13.567;1988;97.24555206;115.652832;93.1085434;90.37454987;3.106123924;0.333686322;0.057040349;0.780818105;2.12731576;56.61342239;110.0916901;138.8144226
LUBANGO (SA DA BAND ;-14.933;13.567;1989;105.5088959;18.94236374;128.682251;111.830925;3.094294548;0.333686769;0.057040367;0.768550634;1.988435507;18.02539825;43.73248291;48.81357193
LUBANGO (SA DA BAND ;-14.933;13.567;1990;78.32778931;69.7385025;130.654007;65.40093994;4.659272671;0.347966999;0.057509381;0.861208677;2.406479359;71.64862061;72.67545319;106.1133423
LUBANGO (SA DA BAND ;-14.933;13.567;1991;118.5165405;67.86190033;132.6591034;23.76782227;4.658680916;0.347966999;0.057509381;0.861208677;2.764739037;52.62906647;124.1279297;131.8257141
LUBANGO (SA DA BAND ;-14.933;13.567;1992;204.7071228;155.2444;189.6760559;23.18922234;4.659272671;0.347966999;0.057509381;0.861208677;2.406479359;39.24200821;83.80347443;35.55810928
LUBANGO (SA DA BAND ;-14.933;13.567;1993;77.12461853;77.46855927;119.5485001;61.87971115;4.583760738;0.345753402;0.052497271;0.875885844;7.405548096;126.7944412;93.03942871;126.8445663
LUBANGO (SA DA BAND ;-14.933;13.567;1994;8.198198318;70.84454346;159.2311401;46.04790115;4.655465603;0.347966999;0.057509381;0.861208677;2.406479359;90.35855103;137.4515076;125.5434647
LUBANGO (SA DA BAND ;-14.933;13.567;1995;143.1286926;97.67103577;195.3018494;51.6166687;4.66426897;0.347966999;0.057509381;0.861208677;2.406479359;39.70516205;67.71510315;60.53378296
LUBANGO (SA DA BAND ;-14.933;13.567;1996;146.1187439;117.5083618;138.423996;49.41296768;4.669085026;0.347966999;0.057509381;0.861208677;2.406479359;45.31026459;41.8142395;139.6895752
LUBANGO (SA DA BAND ;-14.933;13.567;1997;73.70936584;90.74968719;160.6482086;23.40310287;4.68469429;0.347966999;0.057509381;0.861208677;2.406479359;65.3228302;106.0122681;226.0524597
LUBANGO (SA DA BAND ;-14.933;13.567;1998;131.1576996;139.1440735;163.6629028;72.79586029;4.668697834;0.345753402;0.057509381;0.861208677;2.406479359;75.61251831;110.2091827;60.88022995
LUBANGO (SA DA BAND ;-14.933;13.567;1999;117.39991;139.2990723;265.1008301;49.03684998;4.669085026;0.347966999;0.057509381;0.861208677;2.406479359;57.45342255;124.873764;269.4594116
LUBANGO (SA DA BAND ;-14.933;13.567;2000;116.1137848;48.99369431;193.2462463;104.2168579;5.587365627;0.276737511;0.047258321;0.861208677;2.406479359;70.19506836;37.7365799;96.83659363
LUBANGO (SA DA BAND ;-14.933;13.567;2001;151.7662811;89.45136261;204.7511597;157.0844879;3.063581944;0.276737511;0.047258321;1.295594811;2.406479359;39.70516205;79.78560638;46.07025146
LUBANGO (SA DA BAND ;-14.933;13.567;2002;127.506485;118.6185989;322.7516785;51.80361176;3.077139139;0.276737511;0.047258321;0.861208677;2.406479359;83.87569427;95.83273315;134.4880524
LUBANGO (SA DA BAND ;-14.933;13.567;2003;207.1875916;156.7074738;170.9106598;72.93447113;3.063581944;0.276737511;0.047258321;1.335949779;2.406479359;50.60255814;116.253006;167.732254
LUBANGO (SA DA BAND ;-14.933;13.567;2004;174.8038635;97.73542786;104.973938;36.00680542;3.063581944;0.276737511;0.047258321;0.861208677;2.598973036;100.1922684;153.4577942;66.33566284
LUBANGO (SA DA BAND ;-14.933;13.567;2005;149.428833;155.3132935;189.7136993;24.75030136;3.063581944;0.276737511;0.047258321;0.861208677;2.406479359;82.65631104;43.77521515;88.16996765
LUBANGO (SA DA BAND ;-14.933;13.567;2006;52.21614075;38.55916214;205.0772095;132.2486877;3.608021975;0.276737511;0.047258321;0.861208677;2.406479359;98.80921173;178.4402771;172.8029633
LUBANGO (SA DA BAND ;-14.933;13.567;2007;191.2998657;87.49286652;252.5245972;79.8717804;3.063581944;0.276737511;0.047258321;0.861208677;2.406479359;62.17481232;141.9812164;33.42450714
LUBANGO (SA DA BAND ;-14.933;13.567;2008;17.58249474;213.5922852;179.3487396;76.93244171;4.210329533;0.276737511;0.047258321;0.861208677;2.406479359;81.01978302;75.04612732;187.5823669
LUBANGO (SA DA BAND ;-14.933;13.567;2009;67.01097107;150.6049652;173.4005737;77.86190796;3.063581944;0.276737511;0.047258321;0.861208677;8.030481339;80.51340485;59.17488098;121.5196686
LUBANGO (SA DA BAND ;-14.933;13.567;2010;148.7184601;185.9494629;221.1369476;79.95225525;3.063581944;0.276737511;0.047258321;0.861208677;2.406479359;56.52047348;94.13911438;133.6223145
LUBANGO (SA DA BAND ;-14.933;13.567;2011;143.9033203;263.9482117;186.4382172;107.4792786;5.580583572;0.276737511;0.047258321;0.861208677;2.406479359;72.37483215;100.4147415;88.65481567
LUBANGO (SA DA BAND ;-14.933;13.567;2012;88.32746887;56.06488037;193.931366;21.39771461;3.048132896;0.276737511;0.047258321;0.861208677;2.406479359;85.00320435;132.9555664;63.08434296
LUBANGO (SA DA BAND ;-14.933;13.567;2013;63.57283401;66.55792236;172.5455627;19.85424995;3.410319328;0.331093132;0.048516829;1.319341421;5.860634327;80.49375153;130.8470154;135.8800049
LUBANGO (SA DA BAND ;-14.933;13.567;2014;153.6699829;134.5803528;167.2008057;48.63750458;3.480648041;0.319149911;0.048217863;0.822758079;2.155557632;44.59941483;87.01057434;113.2517624
LUBANGO (SA DA BAND ;-14.933;13.567;2015;71.42098999;43.75125122;203.4598389;45.00921631;2.608419418;0.31915018;0.048217874;0.821443617;2.650152922;55.2472496;53.27342987;201.1880798
LUBANGO (SA DA BAND ;-14.933;13.567;2016;177.3180847;238.2061005;130.4926605;28.74479675;3.162549496;0.371699691;0.048365697;0.782091141;1.520567417;35.13109589;87.28123474;208.7371674
LUBANGO (SA DA BAND ;-14.933;13.567;2017;71.97441101;44.00867462;152.8002319;63.41419983;9.483018875;0.32068935;0.048364058;0.702552795;3.359688997;67.72278595;82.72205353;136.3561554
LUBANGO (SA DA BAND ;-14.933;13.567;2018;295.1677856;69.56260681;215.2759857;167.0144348;2.758230686;0.307627916;0.048024759;0.709438384;4.034013748;91.40067291;55.03000641;106.4106445
LUBANGO (SA DA BAND ;-14.933;13.567;2019;83.01209259;112.3937531;183.7533417;39.30970764;2.549717426;0.39067331;0.048001789;0.7051543;3.70614481;63.23959732;137.7847748;246.2817078
LUBANGO (SA DA BAND ;-14.933;13.567;2020;288.6;117.0;152.1;25.2;0.0;0.5;0.0;0.0;0.0;50.5;46.1;42.6
LUBANGO (SA DA BAND ;-14.933;13.567;2021;13.2;13.1;180.3;29.2;16.2;0.0;0.0;0.0;0.0;16.9;66.9;73.8
LUBANGO (SA DA BAND ;-14.933;13.567;2022;22.3;140.9;83.4;85.9;0.0;0.0;0.0;0.0;6.0;104.8;78.3;95.7
LUBANGO (SA DA BAND ;-14.933;13.567;2023;237;46;112;85;0;0;0;0;0;23;90;151
LUBANGO (SA DA BAND ;-14.933;13.567;2024;106;180;85;12;1;0;;;;;;
MENONGUE (SERPA PIN ;-14.65;17.683;1981;153.2140808;160.6274414;168.0846558;16.37758446;3.840469599;0.851058185;0.055719525;0.88971138;2.277637482;28.93363762;102.3473511;122.1006775
MENONGUE (SERPA PIN ;-14.65;17.683;1982;255.1193695;219.4604492;197.2568512;98.41217041;2.867858648;0.79330653;0.056921884;0.931799769;2.609939098;35.88430786;141.3592529;129.2013855
MENONGUE (SERPA PIN ;-14.65;17.683;1983;127.9333649;132.6008453;176.9729614;38.98145676;3.544336796;0.788349569;0.056921884;0.933044672;3.60356164;45.37642288;133.3115845;267.4577637
MENONGUE (SERPA PIN ;-14.65;17.683;1984;179.4456482;195.7413025;221.1474609;100.7597351;3.842098713;0.841498256;0.056470461;0.900939941;2.335365295;54.32263184;120.4812927;142.2764893
MENONGUE (SERPA PIN ;-14.65;17.683;1985;177.7568054;62.07058716;224.8420563;58.77443695;2.866789818;0.788349569;0.056950189;0.922196388;2.978435516;73.54327393;71.47035217;145.5150604
MENONGUE (SERPA PIN ;-14.65;17.683;1986;186.0806427;195.1309509;213.9281616;55.48293304;2.867858648;0.800274909;0.056950189;1.123548269;2.982236147;119.3544922;177.2128143;106.2363434
MENONGUE (SERPA PIN ;-14.65;17.683;1987;148.7333679;166.9897156;163.6040192;20.60331726;2.8219769;0.817440033;0.056926653;0.933044672;2.648826599;59.24206543;118.847023;97.04090881
MENONGUE (SERPA PIN ;-14.65;17.683;1988;216.5777283;113.5257645;143.3578796;87.06141663;2.867858648;0.788349569;0.056950189;0.922201872;1.917251825;48.15467834;144.3249664;181.6221313
MENONGUE (SERPA PIN ;-14.65;17.683;1989;237.2423401;160.9309387;137.2388;61.87532806;2.866312981;0.790980339;0.056950189;0.933044672;2.273571014;15.90396786;29.96308517;79.97344971
MENONGUE (SERPA PIN ;-14.65;17.683;1990;333.1743469;114.5040512;176.412262;101.2697296;2.867858648;0.788349569;0.056950189;0.933044672;2.494944096;59.1618042;96.17779541;205.6199036
MENONGUE (SERPA PIN ;-14.65;17.683;1991;187.8554688;111.0136108;183.724762;21.22402382;2.867858648;0.788349569;0.056950189;0.932010055;3.569357634;77.35150909;149.5243225;187.9393463
MENONGUE (SERPA PIN ;-14.65;17.683;1992;182.2165222;197.0817871;179.6358185;19.58229828;2.867858648;0.788349569;0.056950189;0.933044672;2.494944096;55.47629547;93.04260254;86.37156677
MENONGUE (SERPA PIN ;-14.65;17.683;1993;159.7216797;128.0762329;177.6513367;62.60803986;2.833059549;0.788349569;0.056501932;0.920078278;2.422765017;85.80751801;77.86306763;176.2566528
MENONGUE (SERPA PIN ;-14.65;17.683;1994;178.4066162;160.1872864;117.1718216;34.75556946;2.867664099;0.788349569;0.056950189;0.933044672;2.492145061;21.74609375;92.14968872;94.23005676
MENONGUE (SERPA PIN ;-14.65;17.683;1995;123.7699509;167.5144043;189.6496277;28.41540337;2.867858648;0.788349569;0.056950189;0.933044672;2.494944096;43.20040512;77.9955368;89.04496765
MENONGUE (SERPA PIN ;-14.65;17.683;1996;171.9411163;179.5852966;144.5908813;21.88269424;2.867858648;0.788349569;0.056950189;0.932218313;2.494944096;25.91892815;83.72492981;129.9740601
MENONGUE (SERPA PIN ;-14.65;17.683;1997;160.8712616;207.9768066;187.0092773;21.09786797;2.867858648;0.788349569;0.056950189;0.931493402;2.494944096;64.34262085;74.52828979;190.7872314
MENONGUE (SERPA PIN ;-14.65;17.683;1998;226.1621552;117.8251495;138.7139435;37.01951981;2.867858648;0.788349569;0.056950189;0.933044672;5.941324234;38.06187439;91.46957397;201.168396
MENONGUE (SERPA PIN ;-14.65;17.683;1999;219.5999756;145.3721619;201.1549377;27.60269928;2.867858648;0.788349569;0.056950189;0.933044672;2.494944096;37.6855545;110.6911087;222.635376
MENONGUE (SERPA PIN ;-14.65;17.683;2000;159.5846863;89.36499023;231.7182617;58.98320007;2.02737236;0.788349569;0.052494995;0.75428617;1.697879314;46.18021011;59.38179779;157.8103943
MENONGUE (SERPA PIN ;-14.65;17.683;2001;140.5905609;197.0774689;197.1804047;97.51325989;2.02737236;0.788349569;0.052494995;0.75428617;1.810827851;31.98649216;119.130722;122.5066605
MENONGUE (SERPA PIN ;-14.65;17.683;2002;213.5158234;161.8721313;212.2209015;43.00115204;2.02737236;0.788349569;0.052494995;0.75428617;1.511569977;54.61093903;116.8250427;119.7277145
MENONGUE (SERPA PIN ;-14.65;17.683;2003;198.4919739;123.0139847;113.1312408;78.3241272;2.02737236;0.788349569;0.052494995;0.75428617;1.511569977;42.79322815;119.4258194;202.730835
MENONGUE (SERPA PIN ;-14.65;17.683;2004;247.7655945;119.923111;161.8585815;93.71905518;2.02737236;0.788349569;0.052494995;0.75428617;4.330430984;40.21317291;106.5790253;127.3057709
MENONGUE (SERPA PIN ;-14.65;17.683;2005;209.2619781;128.2456665;208.8391113;34.76396942;4.920171261;0.788349569;0.052494995;0.75428617;1.511569977;48.18222809;97.77069092;164.3290863
MENONGUE (SERPA PIN ;-14.65;17.683;2006;192.8312073;143.3785095;184.0966949;55.5957489;2.215512991;0.788349569;0.052494995;0.75428617;2.753599167;129.7309265;157.680542;164.4903564
MENONGUE (SERPA PIN ;-14.65;17.683;2007;187.7554321;137.8496399;172.0626221;29.83938217;2.02737236;0.788349569;0.052494995;0.75428617;1.511569977;37.83618927;107.4806519;106.3863297
MENONGUE (SERPA PIN ;-14.65;17.683;2008;192.3560181;240.6092529;169.1046448;29.94756699;2.02737236;1.831324697;0.052494995;0.75428617;1.511569977;15.58162308;154.6980286;172.7738647
MENONGUE (SERPA PIN ;-14.65;17.683;2009;209.6329651;169.6665039;175.5726166;33.41325378;3.327375174;0.788349569;0.052494995;0.75428617;9.21330452;93.10076141;121.9164352;172.6682434
MENONGUE (SERPA PIN ;-14.65;17.683;2010;217.9813232;129.105011;291.9988403;62.03091812;3.327375174;0.788349569;0.052494995;0.75428617;1.511569977;20.24697113;96.11623383;243.7538605
MENONGUE (SERPA PIN ;-14.65;17.683;2011;168.8556213;223.0345459;214.9503479;114.5066452;2.02737236;0.788349569;0.052494995;0.75428617;1.511569977;38.04801178;148.4451294;221.8137817
MENONGUE (SERPA PIN ;-14.65;17.683;2012;164.9741058;153.9331512;209.1052856;22.23255539;2.02737236;0.788349569;0.052494995;0.75428617;5.648565292;68.07587433;113.7688599;200.7223816
MENONGUE (SERPA PIN ;-14.65;17.683;2013;144.8154907;140.0541382;185.662735;31.6418438;2.105604887;1.011636257;0.054408394;0.889041424;3.670909882;36.44274521;86.5190506;174.3527374
MENONGUE (SERPA PIN ;-14.65;17.683;2014;154.5095825;133.0090637;239.3197784;74.80292511;2.105604887;0.784980536;0.054408394;0.889041424;1.399899721;33.51576996;99.54067993;149.1334991
MENONGUE (SERPA PIN ;-14.65;17.683;2015;221.3893433;114.7145233;134.3740234;31.2660656;2.105604887;0.784980536;0.054408394;0.889041424;1.550226688;22.03240967;41.96082306;154.4426117
MENONGUE (SERPA PIN ;-14.65;17.683;2016;149.269104;141.407608;239.4848633;43.77168274;2.105604887;0.784980536;0.054396033;0.861578941;2.983378649;49.83145905;118.239624;177.9082947
MENONGUE (SERPA PIN ;-14.65;17.683;2017;180.0522003;104.8727417;136.6750946;33.29924774;2.105604887;0.784458101;0.054408394;0.889041424;3.830100775;27.04091263;110.8501892;249.2168884
MENONGUE (SERPA PIN ;-14.65;17.683;2018;241.8822784;113.8682404;232.1869812;140.9969177;2.105604887;0.784980536;0.054408394;0.948258638;2.688975811;16.28944588;90.65992737;133.0451355
MENONGUE (SERPA PIN ;-14.65;17.683;2019;177.7176208;89.44892883;169.6907959;50.17316818;2.123622179;0.784980536;0.054408394;0.889041424;1.498325944;39.33843613;67.28410339;171.4658508
MENONGUE (SERPA PIN ;-14.65;17.683;2020;167.7;120.0;200.2;37.2;0.0;0.7;0.0;0.0;0.6;28.5;73.0;90.4
MENONGUE (SERPA PIN ;-14.65;17.683;2021;108.1;83.0;136.7;18.0;4.3;0.0;0.0;0.0;2.1;38.5;77.4;113.9
MENONGUE (SERPA PIN ;-14.65;17.683;2022;249.8;164.0;160.5;40.0;0.0;0.4;0.0;0.0;2.5;43.9;57.4;69.5
MENONGUE (SERPA PIN ;-14.65;17.683;2023;213;52;195;35;0;0;0;0;0;23;78;138
MENONGUE (SERPA PIN ;-14.65;17.683;2024;146;107;95;64;0;0;;;;;;
MOCAMEDES ;-15.2;12.15;1981;3.521528244;50.40441513;9.544815063;10.88651276;2.176344395;0.161800817;0.047445178;0.759535789;0.133072004;0.959128261;4.621793747;5.164928436
MOCAMEDES ;-15.2;12.15;1982;22.67864799;159.118576;31.91557693;38.2802124;2.759068727;0.163473994;0.047759555;0.709714413;0.129858226;1.03837502;28.30292702;6.683037281
MOCAMEDES ;-15.2;12.15;1983;11.57877827;61.90146637;3.473782063;18.46547127;2.505445242;0.162999704;0.048560075;0.710032701;0.12530458;1.320012331;17.21505737;4.445694923
MOCAMEDES ;-15.2;12.15;1984;17.83637047;120.0524902;43.64554596;22.96636581;6.765740395;0.161724582;0.040946137;0.598368526;0.176714867;1.637732506;16.47339058;2.942467451
MOCAMEDES ;-15.2;12.15;1985;2.338624477;75.51795959;28.74568558;25.99498177;3.829525471;0.163276181;0.048557758;0.690610945;0.107723624;1.517007113;16.4135685;2.507860661
MOCAMEDES ;-15.2;12.15;1986;15.47844315;98.98477936;37.82063675;26.95950699;2.291003942;0.161017284;0.04851364;0.705636024;0.107031897;0.770390749;18.2300396;7.12096405
MOCAMEDES ;-15.2;12.15;1987;9.473674774;85.30397034;16.74777031;30.19643784;2.279345989;0.161358953;0.048943944;0.70763588;0.152624875;1.462273598;14.41781902;2.128562927
MOCAMEDES ;-15.2;12.15;1988;7.113901138;65.59375;13.55957603;25.68708801;2.211241484;0.162596852;0.048551183;0.692352474;0.122407138;1.716241598;17.7849102;7.060706615
MOCAMEDES ;-15.2;12.15;1989;7.841514111;66.27423096;16.33163452;54.51011658;2.228400469;0.161329374;0.04851811;0.705056071;0.113739759;0.995056152;20.04862022;5.820921898
MOCAMEDES ;-15.2;12.15;1990;9.845036507;91.85441589;6.377630234;32.04909515;2.647320271;0.15812391;0.048627015;0.757028461;0.116556093;2.150530577;20.08816338;6.586645126
MOCAMEDES ;-15.2;12.15;1991;8.986649513;51.90297699;14.01977348;13.13454437;2.670627117;0.156387836;0.048521709;0.737946749;0.112820879;1.613596201;29.37684441;9.674692154
MOCAMEDES ;-15.2;12.15;1992;18.39933586;69.04977417;8.302315712;15.31192398;2.6473248;0.158123612;0.048627004;0.757028341;0.132278845;1.438456774;11.73680019;5.490924358
MOCAMEDES ;-15.2;12.15;1993;4.102826118;129.7158966;12.76988316;34.4697876;2.755302668;0.155850425;0.047815595;0.751789212;0.114841186;5.49686861;26.42447281;4.403986931
MOCAMEDES ;-15.2;12.15;1994;4.200844288;25.90513611;7.859249592;19.68814659;2.690882683;0.155849993;0.048626993;0.757028699;0.116560064;1.589524031;18.76885796;4.704071522
MOCAMEDES ;-15.2;12.15;1995;1.830345988;77.93505859;44.07242966;22.31512833;3.161062956;0.160083354;0.048564501;0.752864122;0.147201955;1.727754354;16.28280067;3.417613268
MOCAMEDES ;-15.2;12.15;1996;6.456976414;135.7185059;15.15909576;18.68025398;2.409348011;0.155485213;0.048537806;0.749965787;0.110966772;1.269052625;11.51015472;12.12715912
MOCAMEDES ;-15.2;12.15;1997;26.13468361;89.00273132;21.37759972;14.21285629;2.327907801;0.15434581;0.047608957;0.737140179;0.157914832;2.505644321;11.64595222;17.13334465
